starttime	seconds	ctime	dtime	ttime	wait
Tue Jan 31 01:05:18 2023	1675105518	1	242	243	242
Tue Jan 31 01:05:14 2023	1675105514	0	243	243	243
Tue Jan 31 01:05:18 2023	1675105518	9	234	244	25
Tue Jan 31 01:05:16 2023	1675105516	0	244	244	244
Tue Jan 31 01:05:18 2023	1675105518	0	244	244	244
Tue Jan 31 01:05:16 2023	1675105516	0	244	245	243
Tue Jan 31 01:05:16 2023	1675105516	0	245	245	244
Tue Jan 31 01:05:15 2023	1675105515	0	245	245	243
Tue Jan 31 01:05:16 2023	1675105516	0	246	246	236
Tue Jan 31 01:05:16 2023	1675105516	0	246	246	239
Tue Jan 31 01:05:14 2023	1675105514	0	246	246	246
Tue Jan 31 01:05:14 2023	1675105514	0	246	247	246
Tue Jan 31 01:05:13 2023	1675105513	1	245	247	235
Tue Jan 31 01:05:20 2023	1675105520	0	247	247	246
Tue Jan 31 01:05:14 2023	1675105514	0	247	247	247
Tue Jan 31 01:05:18 2023	1675105518	9	239	247	23
Tue Jan 31 01:05:20 2023	1675105520	0	247	247	247
Tue Jan 31 01:05:14 2023	1675105514	0	248	248	247
Tue Jan 31 01:05:15 2023	1675105515	0	248	248	246
Tue Jan 31 01:05:15 2023	1675105515	0	248	248	225
Tue Jan 31 01:05:15 2023	1675105515	0	249	249	247
Tue Jan 31 01:05:15 2023	1675105515	0	249	249	226
Tue Jan 31 01:05:18 2023	1675105518	0	249	249	248
Tue Jan 31 01:05:18 2023	1675105518	1	249	249	245
Tue Jan 31 01:05:16 2023	1675105516	0	249	249	248
Tue Jan 31 01:05:13 2023	1675105513	1	248	249	240
Tue Jan 31 01:05:14 2023	1675105514	0	250	250	249
Tue Jan 31 01:05:13 2023	1675105513	1	248	250	248
Tue Jan 31 01:05:20 2023	1675105520	0	250	250	249
Tue Jan 31 01:05:16 2023	1675105516	0	250	250	249
Tue Jan 31 01:05:16 2023	1675105516	0	251	251	250
Tue Jan 31 01:05:13 2023	1675105513	1	249	251	249
Tue Jan 31 01:05:18 2023	1675105518	0	251	251	250
Tue Jan 31 01:05:16 2023	1675105516	0	251	251	250
Tue Jan 31 01:05:15 2023	1675105515	0	251	251	247
Tue Jan 31 01:05:20 2023	1675105520	0	251	251	251
Tue Jan 31 01:05:18 2023	1675105518	0	252	252	249
Tue Jan 31 01:05:13 2023	1675105513	0	253	253	252
Tue Jan 31 01:05:20 2023	1675105520	0	253	253	253
Tue Jan 31 01:05:18 2023	1675105518	1	253	254	253
Tue Jan 31 01:05:20 2023	1675105520	0	254	254	254
Tue Jan 31 01:05:18 2023	1675105518	1	254	255	254
Tue Jan 31 01:05:18 2023	1675105518	11	244	255	29
Tue Jan 31 01:05:18 2023	1675105518	1	255	256	254
Tue Jan 31 01:05:20 2023	1675105520	0	256	257	256
Tue Jan 31 01:05:14 2023	1675105514	0	257	257	257
Tue Jan 31 01:05:15 2023	1675105515	0	257	257	228
Tue Jan 31 01:05:13 2023	1675105513	2	256	258	255
Tue Jan 31 01:05:16 2023	1675105516	1	257	258	252
Tue Jan 31 01:05:13 2023	1675105513	0	258	258	238
Tue Jan 31 01:05:13 2023	1675105513	1	258	259	256
Tue Jan 31 01:05:18 2023	1675105518	0	259	259	258
Tue Jan 31 01:05:18 2023	1675105518	0	260	260	260
Tue Jan 31 01:05:13 2023	1675105513	0	261	261	260
Tue Jan 31 01:05:15 2023	1675105515	0	261	261	259
Tue Jan 31 01:05:16 2023	1675105516	0	261	262	260
Tue Jan 31 01:05:15 2023	1675105515	0	261	262	260
Tue Jan 31 01:05:18 2023	1675105518	0	261	262	261
Tue Jan 31 01:05:18 2023	1675105518	13	249	262	33
Tue Jan 31 01:05:18 2023	1675105518	13	248	262	27
Tue Jan 31 01:05:17 2023	1675105517	0	262	262	110
Tue Jan 31 01:05:16 2023	1675105516	0	263	263	262
Tue Jan 31 01:05:13 2023	1675105513	1	262	263	258
Tue Jan 31 01:05:13 2023	1675105513	2	262	264	259
Tue Jan 31 01:05:16 2023	1675105516	0	264	264	221
Tue Jan 31 01:05:18 2023	1675105518	9	257	266	23
Tue Jan 31 01:05:14 2023	1675105514	0	266	266	262
Tue Jan 31 01:05:20 2023	1675105520	0	268	268	267
Tue Jan 31 01:05:15 2023	1675105515	0	268	268	264
Tue Jan 31 01:05:13 2023	1675105513	2	267	268	262
Tue Jan 31 01:05:18 2023	1675105518	1	268	268	267
Tue Jan 31 01:05:15 2023	1675105515	0	269	269	268
Tue Jan 31 01:05:15 2023	1675105515	0	270	270	269
Tue Jan 31 01:05:18 2023	1675105518	5	266	271	23
Tue Jan 31 01:05:20 2023	1675105520	0	271	271	270
Tue Jan 31 01:05:16 2023	1675105516	0	272	272	264
Tue Jan 31 01:05:20 2023	1675105520	0	272	272	272
Tue Jan 31 01:05:14 2023	1675105514	0	272	272	270
Tue Jan 31 01:05:13 2023	1675105513	0	274	274	274
Tue Jan 31 01:05:13 2023	1675105513	2	273	275	273
Tue Jan 31 01:05:15 2023	1675105515	0	275	276	275
Tue Jan 31 01:05:18 2023	1675105518	1	276	276	275
Tue Jan 31 01:05:16 2023	1675105516	0	277	277	276
Tue Jan 31 01:05:16 2023	1675105516	0	277	277	276
Tue Jan 31 01:05:13 2023	1675105513	2	275	277	275
Tue Jan 31 01:05:20 2023	1675105520	1	277	277	277
Tue Jan 31 01:05:14 2023	1675105514	0	277	277	277
Tue Jan 31 01:05:13 2023	1675105513	1	277	278	276
Tue Jan 31 01:05:20 2023	1675105520	0	278	278	278
Tue Jan 31 01:05:13 2023	1675105513	0	278	278	278
Tue Jan 31 01:05:18 2023	1675105518	0	279	279	265
Tue Jan 31 01:05:13 2023	1675105513	2	278	280	277
Tue Jan 31 01:05:13 2023	1675105513	1	282	283	281
Tue Jan 31 01:05:18 2023	1675105518	1	282	283	281
Tue Jan 31 01:05:13 2023	1675105513	0	283	283	283
Tue Jan 31 01:05:13 2023	1675105513	1	283	284	282
Tue Jan 31 01:05:19 2023	1675105519	0	285	285	284
Tue Jan 31 01:05:16 2023	1675105516	0	285	285	285
Tue Jan 31 01:05:18 2023	1675105518	0	285	286	285
Tue Jan 31 01:05:16 2023	1675105516	0	286	286	285
Tue Jan 31 01:05:13 2023	1675105513	0	287	287	286
Tue Jan 31 01:05:14 2023	1675105514	0	287	287	286
Tue Jan 31 01:05:13 2023	1675105513	0	287	287	287
Tue Jan 31 01:05:15 2023	1675105515	0	287	288	287
Tue Jan 31 01:05:20 2023	1675105520	0	288	288	287
Tue Jan 31 01:05:18 2023	1675105518	0	289	289	289
Tue Jan 31 01:05:13 2023	1675105513	0	289	289	289
Tue Jan 31 01:05:15 2023	1675105515	1	290	290	262
Tue Jan 31 01:05:13 2023	1675105513	2	289	290	288
Tue Jan 31 01:05:16 2023	1675105516	0	291	291	290
Tue Jan 31 01:05:20 2023	1675105520	0	291	291	290
Tue Jan 31 01:05:15 2023	1675105515	0	293	293	292
Tue Jan 31 01:05:16 2023	1675105516	0	293	293	292
Tue Jan 31 01:05:20 2023	1675105520	0	293	294	293
Tue Jan 31 01:05:14 2023	1675105514	0	294	294	293
Tue Jan 31 01:05:15 2023	1675105515	0	294	294	293
Tue Jan 31 01:05:14 2023	1675105514	0	294	294	294
Tue Jan 31 01:05:20 2023	1675105520	0	295	295	295
Tue Jan 31 01:05:17 2023	1675105517	9	287	295	17
Tue Jan 31 01:05:16 2023	1675105516	0	296	296	295
Tue Jan 31 01:05:18 2023	1675105518	1	295	296	294
Tue Jan 31 01:05:20 2023	1675105520	0	296	296	295
Tue Jan 31 01:05:20 2023	1675105520	0	296	296	296
Tue Jan 31 01:05:16 2023	1675105516	0	296	296	295
Tue Jan 31 01:05:20 2023	1675105520	0	297	297	296
Tue Jan 31 01:05:13 2023	1675105513	1	296	297	296
Tue Jan 31 01:05:13 2023	1675105513	0	299	299	286
Tue Jan 31 01:05:16 2023	1675105516	0	299	299	299
Tue Jan 31 01:05:15 2023	1675105515	0	300	300	299
Tue Jan 31 01:05:20 2023	1675105520	0	300	300	299
Tue Jan 31 01:05:13 2023	1675105513	1	299	300	297
Tue Jan 31 01:05:20 2023	1675105520	4	296	300	296
Tue Jan 31 01:05:20 2023	1675105520	0	300	300	300
Tue Jan 31 01:05:20 2023	1675105520	0	300	300	300
Tue Jan 31 01:05:16 2023	1675105516	0	301	301	300
Tue Jan 31 01:05:13 2023	1675105513	2	299	301	299
Tue Jan 31 01:05:19 2023	1675105519	0	301	301	299
Tue Jan 31 01:05:14 2023	1675105514	0	302	302	301
Tue Jan 31 01:05:15 2023	1675105515	0	302	302	301
Tue Jan 31 01:05:16 2023	1675105516	0	302	302	300
Tue Jan 31 01:05:16 2023	1675105516	0	303	303	302
Tue Jan 31 01:05:16 2023	1675105516	0	303	303	302
Tue Jan 31 01:05:20 2023	1675105520	2	301	304	301
Tue Jan 31 01:05:18 2023	1675105518	0	304	304	302
Tue Jan 31 01:05:13 2023	1675105513	0	305	305	272
Tue Jan 31 01:05:16 2023	1675105516	0	306	306	305
Tue Jan 31 01:05:20 2023	1675105520	0	306	306	306
Tue Jan 31 01:05:13 2023	1675105513	2	304	306	304
Tue Jan 31 01:05:15 2023	1675105515	0	306	307	306
Tue Jan 31 01:05:20 2023	1675105520	0	306	307	304
Tue Jan 31 01:05:14 2023	1675105514	0	307	307	306
Tue Jan 31 01:05:17 2023	1675105517	6	301	307	20
Tue Jan 31 01:05:17 2023	1675105517	5	302	307	35
Tue Jan 31 01:05:16 2023	1675105516	0	308	308	300
Tue Jan 31 01:05:16 2023	1675105516	0	309	309	308
Tue Jan 31 01:05:13 2023	1675105513	1	308	309	307
Tue Jan 31 01:05:16 2023	1675105516	0	309	309	308
Tue Jan 31 01:05:17 2023	1675105517	0	309	309	199
Tue Jan 31 01:05:16 2023	1675105516	0	310	310	287
Tue Jan 31 01:05:13 2023	1675105513	1	308	310	308
Tue Jan 31 01:05:20 2023	1675105520	0	310	310	310
Tue Jan 31 01:05:18 2023	1675105518	1	310	311	310
Tue Jan 31 01:05:16 2023	1675105516	0	311	311	311
Tue Jan 31 01:05:16 2023	1675105516	0	311	311	311
Tue Jan 31 01:05:20 2023	1675105520	0	311	312	310
Tue Jan 31 01:05:19 2023	1675105519	0	313	313	309
Tue Jan 31 01:05:15 2023	1675105515	0	313	313	312
Tue Jan 31 01:05:15 2023	1675105515	0	313	313	313
Tue Jan 31 01:05:20 2023	1675105520	0	315	315	315
Tue Jan 31 01:05:20 2023	1675105520	0	315	315	314
Tue Jan 31 01:05:13 2023	1675105513	2	315	317	314
Tue Jan 31 01:05:16 2023	1675105516	0	317	317	309
Tue Jan 31 01:05:15 2023	1675105515	0	318	318	318
Tue Jan 31 01:05:13 2023	1675105513	2	316	318	316
Tue Jan 31 01:05:16 2023	1675105516	0	319	319	318
Tue Jan 31 01:05:16 2023	1675105516	0	319	319	319
Tue Jan 31 01:05:16 2023	1675105516	0	321	321	305
Tue Jan 31 01:05:20 2023	1675105520	2	320	321	318
Tue Jan 31 01:05:13 2023	1675105513	0	322	322	321
Tue Jan 31 01:05:13 2023	1675105513	2	320	322	320
Tue Jan 31 01:05:14 2023	1675105514	0	322	322	316
Tue Jan 31 01:05:18 2023	1675105518	0	322	322	322
Tue Jan 31 01:05:20 2023	1675105520	0	322	322	322
Tue Jan 31 01:05:16 2023	1675105516	0	322	323	321
Tue Jan 31 01:05:19 2023	1675105519	0	323	323	320
Tue Jan 31 01:05:16 2023	1675105516	0	322	323	322
Tue Jan 31 01:05:14 2023	1675105514	0	323	323	322
Tue Jan 31 01:05:16 2023	1675105516	0	323	323	323
Tue Jan 31 01:05:18 2023	1675105518	0	324	324	323
Tue Jan 31 01:05:17 2023	1675105517	10	316	325	15
Tue Jan 31 01:05:13 2023	1675105513	0	326	326	325
Tue Jan 31 01:05:18 2023	1675105518	8	319	327	318
Tue Jan 31 01:05:15 2023	1675105515	0	327	327	325
Tue Jan 31 01:05:15 2023	1675105515	0	328	328	325
Tue Jan 31 01:05:15 2023	1675105515	0	328	328	328
Tue Jan 31 01:05:20 2023	1675105520	0	328	328	328
Tue Jan 31 01:05:18 2023	1675105518	0	329	329	321
Tue Jan 31 01:05:15 2023	1675105515	0	329	330	328
Tue Jan 31 01:05:20 2023	1675105520	0	330	330	329
Tue Jan 31 01:05:17 2023	1675105517	0	330	330	184
Tue Jan 31 01:05:15 2023	1675105515	0	330	330	329
Tue Jan 31 01:05:15 2023	1675105515	0	331	331	330
Tue Jan 31 01:05:14 2023	1675105514	0	331	331	297
Tue Jan 31 01:05:16 2023	1675105516	0	332	332	332
Tue Jan 31 01:05:20 2023	1675105520	0	332	332	332
Tue Jan 31 01:05:18 2023	1675105518	0	332	332	332
Tue Jan 31 01:05:13 2023	1675105513	2	331	332	330
Tue Jan 31 01:05:15 2023	1675105515	1	332	332	322
Tue Jan 31 01:05:18 2023	1675105518	0	333	333	332
Tue Jan 31 01:05:20 2023	1675105520	5	328	333	328
Tue Jan 31 01:05:13 2023	1675105513	1	333	334	332
Tue Jan 31 01:05:13 2023	1675105513	2	332	334	332
Tue Jan 31 01:05:20 2023	1675105520	0	335	335	334
Tue Jan 31 01:05:14 2023	1675105514	0	335	335	335
Tue Jan 31 01:05:20 2023	1675105520	0	336	336	335
Tue Jan 31 01:05:20 2023	1675105520	4	333	336	332
Tue Jan 31 01:05:18 2023	1675105518	17	320	337	319
Tue Jan 31 01:05:17 2023	1675105517	10	327	337	20
Tue Jan 31 01:05:20 2023	1675105520	0	337	337	336
Tue Jan 31 01:05:13 2023	1675105513	1	337	338	337
Tue Jan 31 01:05:17 2023	1675105517	0	338	338	129
Tue Jan 31 01:05:18 2023	1675105518	0	339	339	338
Tue Jan 31 01:05:17 2023	1675105517	0	339	339	164
Tue Jan 31 01:05:17 2023	1675105517	0	339	339	157
Tue Jan 31 01:05:15 2023	1675105515	0	340	340	339
Tue Jan 31 01:05:18 2023	1675105518	0	341	341	341
Tue Jan 31 01:05:20 2023	1675105520	0	342	342	341
Tue Jan 31 01:05:16 2023	1675105516	0	342	342	341
Tue Jan 31 01:05:20 2023	1675105520	0	342	342	341
Tue Jan 31 01:05:15 2023	1675105515	0	342	342	341
Tue Jan 31 01:05:17 2023	1675105517	11	331	342	20
Tue Jan 31 01:05:15 2023	1675105515	0	342	342	342
Tue Jan 31 01:05:20 2023	1675105520	0	342	342	342
Tue Jan 31 01:05:14 2023	1675105514	0	342	343	342
Tue Jan 31 01:05:15 2023	1675105515	0	343	343	342
Tue Jan 31 01:05:15 2023	1675105515	0	344	344	343
Tue Jan 31 01:05:13 2023	1675105513	1	344	345	343
Tue Jan 31 01:05:20 2023	1675105520	0	345	345	344
Tue Jan 31 01:05:13 2023	1675105513	2	344	345	343
Tue Jan 31 01:05:15 2023	1675105515	0	347	347	346
Tue Jan 31 01:05:17 2023	1675105517	9	338	347	23
Tue Jan 31 01:05:13 2023	1675105513	2	346	347	345
Tue Jan 31 01:05:15 2023	1675105515	0	348	348	348
Tue Jan 31 01:05:20 2023	1675105520	0	349	349	347
Tue Jan 31 01:05:17 2023	1675105517	1	350	351	152
Tue Jan 31 01:05:18 2023	1675105518	0	351	351	344
Tue Jan 31 01:05:20 2023	1675105520	0	351	351	350
Tue Jan 31 01:05:18 2023	1675105518	0	352	352	351
Tue Jan 31 01:05:13 2023	1675105513	1	352	353	351
Tue Jan 31 01:05:18 2023	1675105518	0	354	354	353
Tue Jan 31 01:05:13 2023	1675105513	2	352	354	352
Tue Jan 31 01:05:18 2023	1675105518	0	354	354	354
Tue Jan 31 01:05:15 2023	1675105515	0	355	355	354
Tue Jan 31 01:05:16 2023	1675105516	0	356	356	355
Tue Jan 31 01:05:18 2023	1675105518	0	356	356	356
Tue Jan 31 01:05:18 2023	1675105518	0	356	356	355
Tue Jan 31 01:05:18 2023	1675105518	0	356	356	352
Tue Jan 31 01:05:14 2023	1675105514	0	356	356	353
Tue Jan 31 01:05:20 2023	1675105520	0	357	357	356
Tue Jan 31 01:05:13 2023	1675105513	0	358	358	347
Tue Jan 31 01:05:14 2023	1675105514	0	358	358	327
Tue Jan 31 01:05:19 2023	1675105519	0	358	358	357
Tue Jan 31 01:05:13 2023	1675105513	2	357	359	356
Tue Jan 31 01:05:18 2023	1675105518	0	359	359	358
Tue Jan 31 01:05:20 2023	1675105520	0	359	359	349
Tue Jan 31 01:05:13 2023	1675105513	1	358	360	357
Tue Jan 31 01:05:16 2023	1675105516	0	360	360	353
Tue Jan 31 01:05:15 2023	1675105515	1	360	360	359
Tue Jan 31 01:05:13 2023	1675105513	2	359	361	358
Tue Jan 31 01:05:16 2023	1675105516	0	361	361	360
Tue Jan 31 01:05:20 2023	1675105520	0	361	361	360
Tue Jan 31 01:05:18 2023	1675105518	0	361	361	360
Tue Jan 31 01:05:18 2023	1675105518	0	361	361	361
Tue Jan 31 01:05:18 2023	1675105518	0	361	362	361
Tue Jan 31 01:05:20 2023	1675105520	0	362	362	362
Tue Jan 31 01:05:16 2023	1675105516	0	363	363	362
Tue Jan 31 01:05:13 2023	1675105513	1	362	363	362
Tue Jan 31 01:05:18 2023	1675105518	0	363	363	358
Tue Jan 31 01:05:15 2023	1675105515	0	364	364	363
Tue Jan 31 01:05:15 2023	1675105515	0	364	364	356
Tue Jan 31 01:05:17 2023	1675105517	10	355	364	36
Tue Jan 31 01:05:20 2023	1675105520	0	365	365	364
Tue Jan 31 01:05:17 2023	1675105517	10	355	365	29
Tue Jan 31 01:05:15 2023	1675105515	0	366	366	365
Tue Jan 31 01:05:15 2023	1675105515	0	366	366	365
Tue Jan 31 01:05:20 2023	1675105520	0	366	366	365
Tue Jan 31 01:05:20 2023	1675105520	1	366	366	362
Tue Jan 31 01:05:18 2023	1675105518	1	367	367	366
Tue Jan 31 01:05:20 2023	1675105520	0	368	368	367
Tue Jan 31 01:05:13 2023	1675105513	0	368	368	367
Tue Jan 31 01:05:14 2023	1675105514	0	368	368	367
Tue Jan 31 01:05:15 2023	1675105515	1	368	369	367
Tue Jan 31 01:05:16 2023	1675105516	0	369	369	368
Tue Jan 31 01:05:13 2023	1675105513	2	367	369	366
Tue Jan 31 01:05:13 2023	1675105513	1	368	369	368
Tue Jan 31 01:05:16 2023	1675105516	0	369	369	368
Tue Jan 31 01:05:16 2023	1675105516	0	370	370	365
Tue Jan 31 01:05:15 2023	1675105515	0	370	370	370
Tue Jan 31 01:05:18 2023	1675105518	0	370	370	370
Tue Jan 31 01:05:14 2023	1675105514	0	371	371	370
Tue Jan 31 01:05:15 2023	1675105515	0	371	371	371
Tue Jan 31 01:05:18 2023	1675105518	0	372	372	372
Tue Jan 31 01:05:18 2023	1675105518	0	373	373	373
Tue Jan 31 01:05:19 2023	1675105519	0	374	374	363
Tue Jan 31 01:05:17 2023	1675105517	7	368	374	53
Tue Jan 31 01:05:14 2023	1675105514	0	374	375	373
Tue Jan 31 01:05:16 2023	1675105516	0	375	375	374
Tue Jan 31 01:05:20 2023	1675105520	0	375	376	375
Tue Jan 31 01:05:13 2023	1675105513	2	374	376	374
Tue Jan 31 01:05:16 2023	1675105516	0	376	376	376
Tue Jan 31 01:05:17 2023	1675105517	0	377	377	221
Tue Jan 31 01:05:20 2023	1675105520	0	377	377	376
Tue Jan 31 01:05:13 2023	1675105513	2	375	377	375
Tue Jan 31 01:05:19 2023	1675105519	0	377	378	366
Tue Jan 31 01:05:14 2023	1675105514	0	378	378	377
Tue Jan 31 01:05:13 2023	1675105513	1	377	378	376
Tue Jan 31 01:05:14 2023	1675105514	0	378	378	331
Tue Jan 31 01:05:19 2023	1675105519	0	378	378	356
Tue Jan 31 01:05:16 2023	1675105516	0	379	379	363
Tue Jan 31 01:05:18 2023	1675105518	1	380	380	380
Tue Jan 31 01:05:13 2023	1675105513	0	380	380	351
Tue Jan 31 01:05:16 2023	1675105516	0	381	381	380
Tue Jan 31 01:05:16 2023	1675105516	0	381	381	369
Tue Jan 31 01:05:19 2023	1675105519	0	381	381	381
Tue Jan 31 01:05:16 2023	1675105516	0	381	381	369
Tue Jan 31 01:05:20 2023	1675105520	0	382	382	381
Tue Jan 31 01:05:15 2023	1675105515	0	382	382	357
Tue Jan 31 01:05:14 2023	1675105514	0	382	382	348
Tue Jan 31 01:05:20 2023	1675105520	0	383	383	383
Tue Jan 31 01:05:14 2023	1675105514	0	383	383	338
Tue Jan 31 01:05:13 2023	1675105513	1	382	384	382
Tue Jan 31 01:05:20 2023	1675105520	0	385	385	377
Tue Jan 31 01:05:13 2023	1675105513	1	384	385	383
Tue Jan 31 01:05:20 2023	1675105520	0	385	385	383
Tue Jan 31 01:05:17 2023	1675105517	11	374	385	48
Tue Jan 31 01:05:15 2023	1675105515	0	385	385	385
Tue Jan 31 01:05:13 2023	1675105513	1	384	385	384
Tue Jan 31 01:05:20 2023	1675105520	0	385	385	385
Tue Jan 31 01:05:17 2023	1675105517	11	374	386	48
Tue Jan 31 01:05:13 2023	1675105513	2	384	386	383
Tue Jan 31 01:05:18 2023	1675105518	0	386	386	385
Tue Jan 31 01:05:18 2023	1675105518	0	386	387	386
Tue Jan 31 01:05:14 2023	1675105514	0	387	387	387
Tue Jan 31 01:05:13 2023	1675105513	0	387	387	387
Tue Jan 31 01:05:19 2023	1675105519	0	388	388	387
Tue Jan 31 01:05:19 2023	1675105519	0	388	388	386
Tue Jan 31 01:05:15 2023	1675105515	0	388	388	381
Tue Jan 31 01:05:15 2023	1675105515	0	389	389	388
Tue Jan 31 01:05:14 2023	1675105514	0	389	389	347
Tue Jan 31 01:05:18 2023	1675105518	0	390	390	389
Tue Jan 31 01:05:16 2023	1675105516	0	390	390	389
Tue Jan 31 01:05:19 2023	1675105519	0	390	390	365
Tue Jan 31 01:05:17 2023	1675105517	12	379	391	42
Tue Jan 31 01:05:18 2023	1675105518	0	391	391	390
Tue Jan 31 01:05:18 2023	1675105518	1	391	391	390
Tue Jan 31 01:05:17 2023	1675105517	12	379	391	37
Tue Jan 31 01:05:13 2023	1675105513	2	390	391	389
Tue Jan 31 01:05:17 2023	1675105517	12	380	392	50
Tue Jan 31 01:05:17 2023	1675105517	0	392	392	201
Tue Jan 31 01:05:13 2023	1675105513	2	390	392	389
Tue Jan 31 01:05:17 2023	1675105517	12	380	392	38
Tue Jan 31 01:05:17 2023	1675105517	13	380	393	38
Tue Jan 31 01:05:15 2023	1675105515	0	393	394	381
Tue Jan 31 01:05:15 2023	1675105515	0	396	396	393
Tue Jan 31 01:05:14 2023	1675105514	0	396	396	396
Tue Jan 31 01:05:14 2023	1675105514	0	396	396	396
Tue Jan 31 01:05:13 2023	1675105513	1	395	396	394
Tue Jan 31 01:05:14 2023	1675105514	0	396	396	356
Tue Jan 31 01:05:20 2023	1675105520	0	396	396	382
Tue Jan 31 01:05:13 2023	1675105513	2	395	397	394
Tue Jan 31 01:05:14 2023	1675105514	0	397	397	354
Tue Jan 31 01:05:15 2023	1675105515	0	397	397	397
Tue Jan 31 01:05:14 2023	1675105514	0	397	397	397
Tue Jan 31 01:05:17 2023	1675105517	11	386	397	40
Tue Jan 31 01:05:14 2023	1675105514	0	398	398	369
Tue Jan 31 01:05:15 2023	1675105515	0	398	398	398
Tue Jan 31 01:05:17 2023	1675105517	11	387	398	45
Tue Jan 31 01:05:17 2023	1675105517	11	387	398	57
Tue Jan 31 01:05:13 2023	1675105513	1	397	399	397
Tue Jan 31 01:05:19 2023	1675105519	0	400	400	399
Tue Jan 31 01:05:19 2023	1675105519	0	401	401	397
Tue Jan 31 01:05:17 2023	1675105517	0	402	402	185
Tue Jan 31 01:05:17 2023	1675105517	10	394	404	34
Tue Jan 31 01:05:18 2023	1675105518	0	404	404	403
Tue Jan 31 01:05:18 2023	1675105518	0	404	404	403
Tue Jan 31 01:05:13 2023	1675105513	1	404	405	403
Tue Jan 31 01:05:15 2023	1675105515	0	405	405	405
Tue Jan 31 01:05:19 2023	1675105519	0	405	405	405
Tue Jan 31 01:05:18 2023	1675105518	0	405	405	405
Tue Jan 31 01:05:17 2023	1675105517	9	398	407	26
Tue Jan 31 01:05:17 2023	1675105517	9	399	408	27
Tue Jan 31 01:05:16 2023	1675105516	0	408	408	405
Tue Jan 31 01:05:13 2023	1675105513	1	407	408	407
Tue Jan 31 01:05:19 2023	1675105519	0	409	409	407
Tue Jan 31 01:05:13 2023	1675105513	1	408	409	408
Tue Jan 31 01:05:16 2023	1675105516	0	409	409	405
Tue Jan 31 01:05:14 2023	1675105514	0	410	410	409
Tue Jan 31 01:05:18 2023	1675105518	0	410	410	409
Tue Jan 31 01:05:14 2023	1675105514	0	411	411	410
Tue Jan 31 01:05:13 2023	1675105513	0	411	411	410
Tue Jan 31 01:05:13 2023	1675105513	1	410	411	409
Tue Jan 31 01:05:19 2023	1675105519	0	412	412	411
Tue Jan 31 01:05:13 2023	1675105513	2	410	412	410
Tue Jan 31 01:05:17 2023	1675105517	8	404	412	32
Tue Jan 31 01:05:17 2023	1675105517	9	404	413	27
Tue Jan 31 01:05:14 2023	1675105514	0	413	413	384
Tue Jan 31 01:05:18 2023	1675105518	1	413	413	412
Tue Jan 31 01:05:15 2023	1675105515	0	414	414	414
Tue Jan 31 01:05:18 2023	1675105518	0	415	415	414
Tue Jan 31 01:05:14 2023	1675105514	0	416	416	387
Tue Jan 31 01:05:13 2023	1675105513	2	415	416	414
Tue Jan 31 01:05:16 2023	1675105516	0	417	417	412
Tue Jan 31 01:05:19 2023	1675105519	0	417	417	399
Tue Jan 31 01:05:19 2023	1675105519	0	418	418	418
Tue Jan 31 01:05:15 2023	1675105515	0	418	418	418
Tue Jan 31 01:05:13 2023	1675105513	2	417	419	417
Tue Jan 31 01:05:20 2023	1675105520	0	419	419	419
Tue Jan 31 01:05:19 2023	1675105519	0	420	420	409
Tue Jan 31 01:05:15 2023	1675105515	0	420	420	420
Tue Jan 31 01:05:17 2023	1675105517	0	421	421	204
Tue Jan 31 01:05:17 2023	1675105517	7	414	421	29
Tue Jan 31 01:05:15 2023	1675105515	0	421	421	413
Tue Jan 31 01:05:14 2023	1675105514	0	421	421	104
Tue Jan 31 01:05:15 2023	1675105515	0	421	422	415
Tue Jan 31 01:05:18 2023	1675105518	0	422	422	422
Tue Jan 31 01:05:19 2023	1675105519	0	423	423	422
Tue Jan 31 01:05:19 2023	1675105519	0	424	424	412
Tue Jan 31 01:05:14 2023	1675105514	0	425	425	390
Tue Jan 31 01:05:14 2023	1675105514	0	425	425	425
Tue Jan 31 01:05:20 2023	1675105520	1	425	426	425
Tue Jan 31 01:05:13 2023	1675105513	2	425	427	424
Tue Jan 31 01:05:16 2023	1675105516	0	427	427	426
Tue Jan 31 01:05:13 2023	1675105513	2	427	428	426
Tue Jan 31 01:05:13 2023	1675105513	2	427	429	426
Tue Jan 31 01:05:19 2023	1675105519	0	429	429	428
Tue Jan 31 01:05:13 2023	1675105513	1	428	429	428
Tue Jan 31 01:05:14 2023	1675105514	0	430	430	429
Tue Jan 31 01:05:14 2023	1675105514	0	430	430	430
Tue Jan 31 01:05:20 2023	1675105520	0	430	430	429
Tue Jan 31 01:05:19 2023	1675105519	0	430	430	430
Tue Jan 31 01:05:16 2023	1675105516	0	430	430	429
Tue Jan 31 01:05:17 2023	1675105517	9	422	431	19
Tue Jan 31 01:05:15 2023	1675105515	0	431	431	430
Tue Jan 31 01:05:14 2023	1675105514	0	432	432	431
Tue Jan 31 01:05:16 2023	1675105516	0	432	432	431
Tue Jan 31 01:05:16 2023	1675105516	0	432	433	400
Tue Jan 31 01:05:15 2023	1675105515	0	433	433	390
Tue Jan 31 01:05:13 2023	1675105513	2	431	433	431
