starttime	seconds	ctime	dtime	ttime	wait
Tue Jan 31 01:04:36 2023	1675105476	0	465	465	463
Tue Jan 31 01:04:36 2023	1675105476	0	465	465	464
Tue Jan 31 01:04:33 2023	1675105473	2	463	465	428
Tue Jan 31 01:04:39 2023	1675105479	0	465	465	426
Tue Jan 31 01:04:37 2023	1675105477	0	465	465	464
Tue Jan 31 01:04:39 2023	1675105479	0	466	466	446
Tue Jan 31 01:04:39 2023	1675105479	0	466	466	466
Tue Jan 31 01:04:35 2023	1675105475	0	466	466	465
Tue Jan 31 01:04:36 2023	1675105476	0	466	466	466
Tue Jan 31 01:04:40 2023	1675105480	0	467	467	466
Tue Jan 31 01:04:36 2023	1675105476	0	467	467	467
Tue Jan 31 01:04:34 2023	1675105474	0	467	467	466
Tue Jan 31 01:04:38 2023	1675105478	0	467	467	382
Tue Jan 31 01:04:40 2023	1675105480	0	467	467	466
Tue Jan 31 01:04:37 2023	1675105477	0	468	468	466
Tue Jan 31 01:04:38 2023	1675105478	0	467	468	467
Tue Jan 31 01:04:34 2023	1675105474	0	468	468	465
Tue Jan 31 01:04:36 2023	1675105476	0	468	468	466
Tue Jan 31 01:04:36 2023	1675105476	0	468	468	468
Tue Jan 31 01:04:38 2023	1675105478	3	466	468	462
Tue Jan 31 01:04:36 2023	1675105476	0	469	469	468
Tue Jan 31 01:04:41 2023	1675105481	0	469	469	468
Tue Jan 31 01:04:35 2023	1675105475	0	469	469	468
Tue Jan 31 01:04:36 2023	1675105476	0	469	469	468
Tue Jan 31 01:04:38 2023	1675105478	0	469	470	402
Tue Jan 31 01:04:41 2023	1675105481	0	470	470	461
Tue Jan 31 01:04:39 2023	1675105479	0	470	470	469
Tue Jan 31 01:04:40 2023	1675105480	0	470	470	468
Tue Jan 31 01:04:34 2023	1675105474	0	470	470	392
Tue Jan 31 01:04:41 2023	1675105481	0	470	470	469
Tue Jan 31 01:04:40 2023	1675105480	0	470	470	470
Tue Jan 31 01:04:33 2023	1675105473	1	470	471	461
Tue Jan 31 01:04:39 2023	1675105479	0	471	471	456
Tue Jan 31 01:04:41 2023	1675105481	0	471	471	469
Tue Jan 31 01:04:41 2023	1675105481	0	472	472	471
Tue Jan 31 01:04:38 2023	1675105478	0	472	472	375
Tue Jan 31 01:04:41 2023	1675105481	0	472	472	470
Tue Jan 31 01:04:36 2023	1675105476	0	472	472	471
Tue Jan 31 01:04:40 2023	1675105480	0	472	472	472
Tue Jan 31 01:04:34 2023	1675105474	0	472	472	388
Tue Jan 31 01:04:36 2023	1675105476	0	473	473	471
Tue Jan 31 01:04:33 2023	1675105473	2	471	473	467
Tue Jan 31 01:04:36 2023	1675105476	0	473	473	473
Tue Jan 31 01:04:33 2023	1675105473	2	472	474	470
Tue Jan 31 01:04:36 2023	1675105476	0	474	474	473
Tue Jan 31 01:04:38 2023	1675105478	0	474	474	465
Tue Jan 31 01:04:33 2023	1675105473	2	472	474	467
Tue Jan 31 01:04:35 2023	1675105475	0	474	474	473
Tue Jan 31 01:04:33 2023	1675105473	2	473	475	471
Tue Jan 31 01:04:41 2023	1675105481	0	475	475	475
Tue Jan 31 01:04:35 2023	1675105475	0	475	476	426
Tue Jan 31 01:04:34 2023	1675105474	0	476	476	457
Tue Jan 31 01:04:36 2023	1675105476	0	476	476	475
Tue Jan 31 01:04:39 2023	1675105479	0	476	476	398
Tue Jan 31 01:04:34 2023	1675105474	0	476	476	430
Tue Jan 31 01:04:37 2023	1675105477	0	477	478	476
Tue Jan 31 01:04:34 2023	1675105474	0	477	478	458
Tue Jan 31 01:04:39 2023	1675105479	0	478	478	451
Tue Jan 31 01:04:36 2023	1675105476	0	478	478	477
Tue Jan 31 01:04:36 2023	1675105476	0	479	479	478
Tue Jan 31 01:04:40 2023	1675105480	0	479	479	464
Tue Jan 31 01:04:34 2023	1675105474	0	479	479	412
Tue Jan 31 01:04:38 2023	1675105478	0	480	480	471
Tue Jan 31 01:04:35 2023	1675105475	1	480	480	479
Tue Jan 31 01:04:39 2023	1675105479	0	480	480	472
Tue Jan 31 01:04:40 2023	1675105480	0	480	481	479
Tue Jan 31 01:04:41 2023	1675105481	1	480	481	479
Tue Jan 31 01:04:39 2023	1675105479	0	481	481	475
Tue Jan 31 01:04:34 2023	1675105474	0	481	482	381
Tue Jan 31 01:04:36 2023	1675105476	0	482	482	482
Tue Jan 31 01:04:34 2023	1675105474	0	482	482	481
Tue Jan 31 01:04:33 2023	1675105473	1	481	482	476
Tue Jan 31 01:04:39 2023	1675105479	0	482	482	476
Tue Jan 31 01:04:33 2023	1675105473	1	481	483	476
Tue Jan 31 01:04:36 2023	1675105476	0	483	483	481
Tue Jan 31 01:04:41 2023	1675105481	0	483	483	472
Tue Jan 31 01:04:33 2023	1675105473	2	482	483	479
Tue Jan 31 01:04:41 2023	1675105481	0	483	483	482
Tue Jan 31 01:04:33 2023	1675105473	1	482	483	469
Tue Jan 31 01:04:33 2023	1675105473	1	482	484	476
Tue Jan 31 01:04:36 2023	1675105476	0	484	484	483
Tue Jan 31 01:04:41 2023	1675105481	0	484	484	478
Tue Jan 31 01:04:33 2023	1675105473	2	482	484	480
Tue Jan 31 01:04:38 2023	1675105478	0	484	484	364
Tue Jan 31 01:04:40 2023	1675105480	0	484	484	484
Tue Jan 31 01:04:33 2023	1675105473	2	482	484	477
Tue Jan 31 01:04:36 2023	1675105476	0	485	485	484
Tue Jan 31 01:04:39 2023	1675105479	0	485	485	415
Tue Jan 31 01:04:35 2023	1675105475	0	486	486	485
Tue Jan 31 01:04:38 2023	1675105478	0	486	486	308
Tue Jan 31 01:04:34 2023	1675105474	0	486	486	486
Tue Jan 31 01:04:38 2023	1675105478	0	486	487	417
Tue Jan 31 01:04:40 2023	1675105480	0	487	487	486
Tue Jan 31 01:04:40 2023	1675105480	0	487	487	477
Tue Jan 31 01:04:36 2023	1675105476	0	487	487	487
Tue Jan 31 01:04:36 2023	1675105476	0	488	488	486
Tue Jan 31 01:04:35 2023	1675105475	0	488	488	487
Tue Jan 31 01:04:40 2023	1675105480	0	488	488	487
Tue Jan 31 01:04:37 2023	1675105477	0	488	488	487
Tue Jan 31 01:04:36 2023	1675105476	0	488	488	486
Tue Jan 31 01:04:39 2023	1675105479	0	489	489	468
Tue Jan 31 01:04:36 2023	1675105476	0	489	489	488
Tue Jan 31 01:04:40 2023	1675105480	0	489	489	468
Tue Jan 31 01:04:35 2023	1675105475	0	490	490	488
Tue Jan 31 01:04:41 2023	1675105481	0	490	490	489
Tue Jan 31 01:04:40 2023	1675105480	0	490	490	464
Tue Jan 31 01:04:34 2023	1675105474	0	490	490	416
Tue Jan 31 01:04:40 2023	1675105480	0	491	491	487
Tue Jan 31 01:04:40 2023	1675105480	0	491	491	491
Tue Jan 31 01:04:39 2023	1675105479	0	491	491	491
Tue Jan 31 01:04:40 2023	1675105480	0	492	492	491
Tue Jan 31 01:04:35 2023	1675105475	0	491	492	491
Tue Jan 31 01:04:40 2023	1675105480	0	492	492	489
Tue Jan 31 01:04:40 2023	1675105480	0	492	492	492
Tue Jan 31 01:04:36 2023	1675105476	0	492	492	492
Tue Jan 31 01:04:35 2023	1675105475	0	492	493	450
Tue Jan 31 01:04:38 2023	1675105478	0	493	493	410
Tue Jan 31 01:04:34 2023	1675105474	3	490	493	484
Tue Jan 31 01:04:39 2023	1675105479	0	493	493	492
Tue Jan 31 01:04:36 2023	1675105476	0	493	493	491
Tue Jan 31 01:04:39 2023	1675105479	0	494	494	494
Tue Jan 31 01:04:33 2023	1675105473	1	493	494	486
Tue Jan 31 01:04:33 2023	1675105473	1	493	495	485
Tue Jan 31 01:04:33 2023	1675105473	1	493	495	487
Tue Jan 31 01:04:39 2023	1675105479	0	495	495	494
Tue Jan 31 01:04:35 2023	1675105475	0	495	495	494
Tue Jan 31 01:04:38 2023	1675105478	0	495	495	490
Tue Jan 31 01:04:38 2023	1675105478	0	495	495	490
Tue Jan 31 01:04:40 2023	1675105480	0	495	495	494
Tue Jan 31 01:04:41 2023	1675105481	0	495	495	494
Tue Jan 31 01:04:33 2023	1675105473	2	494	495	490
Tue Jan 31 01:04:33 2023	1675105473	2	494	495	490
Tue Jan 31 01:04:39 2023	1675105479	0	496	496	424
Tue Jan 31 01:04:38 2023	1675105478	2	494	497	407
Tue Jan 31 01:04:34 2023	1675105474	0	497	497	483
Tue Jan 31 01:04:38 2023	1675105478	1	496	497	470
Tue Jan 31 01:04:33 2023	1675105473	1	496	497	486
Tue Jan 31 01:04:33 2023	1675105473	1	496	497	493
Tue Jan 31 01:04:35 2023	1675105475	0	498	498	497
Tue Jan 31 01:04:38 2023	1675105478	1	497	498	471
Tue Jan 31 01:04:33 2023	1675105473	1	497	498	496
Tue Jan 31 01:04:34 2023	1675105474	0	499	499	496
Tue Jan 31 01:04:39 2023	1675105479	0	499	499	481
Tue Jan 31 01:04:34 2023	1675105474	0	500	500	484
Tue Jan 31 01:04:34 2023	1675105474	0	500	500	496
Tue Jan 31 01:04:39 2023	1675105479	0	501	501	500
Tue Jan 31 01:04:41 2023	1675105481	0	501	501	441
Tue Jan 31 01:04:40 2023	1675105480	0	501	501	499
Tue Jan 31 01:04:34 2023	1675105474	0	501	501	437
Tue Jan 31 01:04:40 2023	1675105480	0	501	501	501
Tue Jan 31 01:04:33 2023	1675105473	1	500	502	500
Tue Jan 31 01:04:40 2023	1675105480	0	502	502	478
Tue Jan 31 01:04:35 2023	1675105475	0	503	503	502
Tue Jan 31 01:04:36 2023	1675105476	0	503	503	503
Tue Jan 31 01:04:40 2023	1675105480	0	504	504	503
Tue Jan 31 01:04:38 2023	1675105478	3	502	505	411
Tue Jan 31 01:04:35 2023	1675105475	0	505	505	482
Tue Jan 31 01:04:40 2023	1675105480	0	505	505	499
Tue Jan 31 01:04:39 2023	1675105479	0	506	506	486
Tue Jan 31 01:04:38 2023	1675105478	0	506	507	435
Tue Jan 31 01:04:38 2023	1675105478	0	507	507	421
Tue Jan 31 01:04:35 2023	1675105475	0	507	507	505
Tue Jan 31 01:04:38 2023	1675105478	1	506	507	385
Tue Jan 31 01:04:36 2023	1675105476	0	508	508	507
Tue Jan 31 01:04:34 2023	1675105474	1	507	508	435
Tue Jan 31 01:04:35 2023	1675105475	0	508	508	508
Tue Jan 31 01:04:34 2023	1675105474	0	509	509	508
Tue Jan 31 01:04:40 2023	1675105480	0	509	510	505
Tue Jan 31 01:04:40 2023	1675105480	0	510	510	510
Tue Jan 31 01:04:40 2023	1675105480	0	510	510	505
Tue Jan 31 01:04:35 2023	1675105475	0	511	511	506
Tue Jan 31 01:04:40 2023	1675105480	0	512	512	511
Tue Jan 31 01:04:35 2023	1675105475	0	512	512	480
Tue Jan 31 01:04:38 2023	1675105478	3	509	512	425
Tue Jan 31 01:04:40 2023	1675105480	0	512	512	512
Tue Jan 31 01:04:40 2023	1675105480	0	512	512	510
Tue Jan 31 01:04:34 2023	1675105474	0	513	513	512
Tue Jan 31 01:04:34 2023	1675105474	0	513	513	483
Tue Jan 31 01:04:36 2023	1675105476	0	514	514	512
Tue Jan 31 01:04:36 2023	1675105476	0	514	515	514
Tue Jan 31 01:04:34 2023	1675105474	0	515	515	503
Tue Jan 31 01:04:34 2023	1675105474	0	515	516	410
Tue Jan 31 01:04:36 2023	1675105476	1	515	516	515
Tue Jan 31 01:04:40 2023	1675105480	0	516	516	516
Tue Jan 31 01:04:39 2023	1675105479	0	516	517	489
Tue Jan 31 01:04:35 2023	1675105475	0	517	517	516
Tue Jan 31 01:04:36 2023	1675105476	0	517	517	517
Tue Jan 31 01:04:35 2023	1675105475	0	517	517	501
Tue Jan 31 01:04:39 2023	1675105479	0	517	518	515
Tue Jan 31 01:04:39 2023	1675105479	0	518	518	410
Tue Jan 31 01:04:39 2023	1675105479	0	519	519	500
Tue Jan 31 01:04:38 2023	1675105478	0	519	519	413
Tue Jan 31 01:04:35 2023	1675105475	0	521	521	496
Tue Jan 31 01:04:36 2023	1675105476	0	522	522	520
Tue Jan 31 01:04:39 2023	1675105479	0	522	522	493
Tue Jan 31 01:04:40 2023	1675105480	0	522	522	522
Tue Jan 31 01:04:36 2023	1675105476	0	523	523	522
Tue Jan 31 01:04:40 2023	1675105480	0	523	523	523
Tue Jan 31 01:04:39 2023	1675105479	0	523	524	459
Tue Jan 31 01:04:34 2023	1675105474	0	524	524	512
Tue Jan 31 01:04:39 2023	1675105479	0	524	524	521
Tue Jan 31 01:04:36 2023	1675105476	0	524	525	524
Tue Jan 31 01:04:35 2023	1675105475	0	525	525	524
Tue Jan 31 01:04:39 2023	1675105479	0	526	526	293
Tue Jan 31 01:04:36 2023	1675105476	0	526	526	525
Tue Jan 31 01:04:40 2023	1675105480	1	525	526	516
Tue Jan 31 01:04:39 2023	1675105479	0	527	527	505
Tue Jan 31 01:04:36 2023	1675105476	0	527	527	526
Tue Jan 31 01:04:36 2023	1675105476	0	527	527	527
Tue Jan 31 01:04:34 2023	1675105474	0	528	528	527
Tue Jan 31 01:04:36 2023	1675105476	0	529	529	527
Tue Jan 31 01:04:40 2023	1675105480	0	529	530	529
Tue Jan 31 01:04:39 2023	1675105479	0	530	530	249
Tue Jan 31 01:04:39 2023	1675105479	0	530	530	483
Tue Jan 31 01:04:39 2023	1675105479	0	531	531	526
Tue Jan 31 01:04:34 2023	1675105474	0	532	532	531
Tue Jan 31 01:04:36 2023	1675105476	0	532	533	532
Tue Jan 31 01:04:40 2023	1675105480	0	533	533	532
Tue Jan 31 01:04:34 2023	1675105474	0	533	533	496
Tue Jan 31 01:04:36 2023	1675105476	0	533	533	533
Tue Jan 31 01:04:39 2023	1675105479	1	534	535	533
Tue Jan 31 01:04:34 2023	1675105474	0	535	535	534
Tue Jan 31 01:04:39 2023	1675105479	0	535	535	478
Tue Jan 31 01:04:34 2023	1675105474	0	535	535	496
Tue Jan 31 01:04:36 2023	1675105476	0	535	535	535
Tue Jan 31 01:04:36 2023	1675105476	0	535	535	535
Tue Jan 31 01:04:40 2023	1675105480	0	536	536	522
Tue Jan 31 01:04:36 2023	1675105476	0	536	536	535
Tue Jan 31 01:04:33 2023	1675105473	2	535	537	502
Tue Jan 31 01:04:34 2023	1675105474	0	537	537	459
Tue Jan 31 01:04:34 2023	1675105474	0	537	537	537
Tue Jan 31 01:04:35 2023	1675105475	0	538	538	538
Tue Jan 31 01:04:35 2023	1675105475	0	538	538	538
Tue Jan 31 01:04:36 2023	1675105476	1	538	538	536
Tue Jan 31 01:04:36 2023	1675105476	0	539	539	539
Tue Jan 31 01:04:36 2023	1675105476	0	539	539	538
Tue Jan 31 01:04:36 2023	1675105476	0	540	540	539
Tue Jan 31 01:04:39 2023	1675105479	0	540	540	538
Tue Jan 31 01:04:40 2023	1675105480	1	540	540	538
Tue Jan 31 01:04:39 2023	1675105479	0	540	540	540
Tue Jan 31 01:04:35 2023	1675105475	2	539	541	503
Tue Jan 31 01:04:34 2023	1675105474	0	541	541	528
Tue Jan 31 01:04:36 2023	1675105476	0	541	541	541
Tue Jan 31 01:04:36 2023	1675105476	0	542	542	541
Tue Jan 31 01:04:35 2023	1675105475	0	542	542	542
Tue Jan 31 01:04:36 2023	1675105476	0	543	543	542
Tue Jan 31 01:04:35 2023	1675105475	0	543	543	531
Tue Jan 31 01:04:38 2023	1675105478	0	543	543	370
Tue Jan 31 01:04:34 2023	1675105474	0	544	544	476
Tue Jan 31 01:04:36 2023	1675105476	0	545	545	545
Tue Jan 31 01:04:39 2023	1675105479	0	545	545	536
Tue Jan 31 01:04:40 2023	1675105480	0	546	546	546
Tue Jan 31 01:04:33 2023	1675105473	1	547	548	503
Tue Jan 31 01:04:34 2023	1675105474	1	548	549	471
Tue Jan 31 01:04:40 2023	1675105480	0	549	549	547
Tue Jan 31 01:04:38 2023	1675105478	0	550	550	372
Tue Jan 31 01:04:38 2023	1675105478	0	550	550	550
Tue Jan 31 01:04:34 2023	1675105474	1	550	551	542
Tue Jan 31 01:04:40 2023	1675105480	0	552	552	551
Tue Jan 31 01:04:40 2023	1675105480	1	551	553	550
Tue Jan 31 01:04:39 2023	1675105479	0	554	555	506
Tue Jan 31 01:04:36 2023	1675105476	0	555	555	555
Tue Jan 31 01:04:39 2023	1675105479	0	555	555	554
Tue Jan 31 01:04:40 2023	1675105480	0	557	557	556
Tue Jan 31 01:04:40 2023	1675105480	0	557	557	430
Tue Jan 31 01:04:36 2023	1675105476	0	557	557	556
Tue Jan 31 01:04:38 2023	1675105478	0	557	557	556
Tue Jan 31 01:04:39 2023	1675105479	0	558	558	557
Tue Jan 31 01:04:35 2023	1675105475	0	558	558	558
Tue Jan 31 01:04:34 2023	1675105474	0	558	558	497
Tue Jan 31 01:04:40 2023	1675105480	0	558	558	557
Tue Jan 31 01:04:33 2023	1675105473	2	557	559	508
Tue Jan 31 01:04:36 2023	1675105476	0	559	559	558
Tue Jan 31 01:04:39 2023	1675105479	0	559	559	559
Tue Jan 31 01:04:40 2023	1675105480	0	560	560	560
Tue Jan 31 01:04:40 2023	1675105480	0	561	561	560
Tue Jan 31 01:04:39 2023	1675105479	0	561	561	560
Tue Jan 31 01:04:39 2023	1675105479	0	561	561	549
Tue Jan 31 01:04:39 2023	1675105479	0	562	562	561
Tue Jan 31 01:04:34 2023	1675105474	0	563	563	443
Tue Jan 31 01:04:36 2023	1675105476	0	564	564	564
Tue Jan 31 01:04:36 2023	1675105476	0	565	565	563
Tue Jan 31 01:04:38 2023	1675105478	0	565	565	563
Tue Jan 31 01:04:36 2023	1675105476	0	566	566	565
Tue Jan 31 01:04:36 2023	1675105476	0	566	566	565
Tue Jan 31 01:04:36 2023	1675105476	0	569	569	567
Tue Jan 31 01:04:36 2023	1675105476	0	571	571	570
Tue Jan 31 01:04:34 2023	1675105474	2	570	572	569
Tue Jan 31 01:04:38 2023	1675105478	0	572	572	395
Tue Jan 31 01:04:33 2023	1675105473	2	571	573	517
Tue Jan 31 01:04:36 2023	1675105476	0	573	573	572
Tue Jan 31 01:04:40 2023	1675105480	0	573	573	572
Tue Jan 31 01:04:36 2023	1675105476	0	573	573	573
Tue Jan 31 01:04:34 2023	1675105474	0	574	574	573
Tue Jan 31 01:04:40 2023	1675105480	0	574	574	573
Tue Jan 31 01:04:34 2023	1675105474	0	575	575	574
Tue Jan 31 01:04:34 2023	1675105474	0	576	576	575
Tue Jan 31 01:04:38 2023	1675105478	0	577	577	575
Tue Jan 31 01:04:39 2023	1675105479	8	570	578	493
Tue Jan 31 01:04:40 2023	1675105480	0	580	580	579
Tue Jan 31 01:04:36 2023	1675105476	0	580	580	580
Tue Jan 31 01:04:34 2023	1675105474	0	581	581	580
Tue Jan 31 01:04:40 2023	1675105480	0	581	581	580
Tue Jan 31 01:04:40 2023	1675105480	0	581	581	580
Tue Jan 31 01:04:36 2023	1675105476	0	582	582	582
Tue Jan 31 01:04:33 2023	1675105473	1	583	584	524
Tue Jan 31 01:04:35 2023	1675105475	1	583	585	581
Tue Jan 31 01:04:35 2023	1675105475	0	585	585	584
Tue Jan 31 01:04:40 2023	1675105480	0	585	585	584
Tue Jan 31 01:04:39 2023	1675105479	0	585	585	585
Tue Jan 31 01:04:35 2023	1675105475	0	585	585	580
Tue Jan 31 01:04:40 2023	1675105480	0	585	585	583
Tue Jan 31 01:04:36 2023	1675105476	0	586	586	585
Tue Jan 31 01:04:40 2023	1675105480	0	586	586	585
Tue Jan 31 01:04:39 2023	1675105479	0	586	586	539
Tue Jan 31 01:04:35 2023	1675105475	0	586	586	585
Tue Jan 31 01:04:34 2023	1675105474	0	586	586	498
Tue Jan 31 01:04:38 2023	1675105478	0	587	587	585
Tue Jan 31 01:04:36 2023	1675105476	0	587	587	586
Tue Jan 31 01:04:35 2023	1675105475	0	587	587	586
Tue Jan 31 01:04:40 2023	1675105480	0	588	588	588
Tue Jan 31 01:04:38 2023	1675105478	0	588	589	401
Tue Jan 31 01:04:36 2023	1675105476	0	589	589	588
Tue Jan 31 01:04:38 2023	1675105478	3	586	589	580
Tue Jan 31 01:04:36 2023	1675105476	0	589	589	589
Tue Jan 31 01:04:35 2023	1675105475	0	589	589	587
Tue Jan 31 01:04:40 2023	1675105480	0	590	590	589
Tue Jan 31 01:04:36 2023	1675105476	0	590	590	589
Tue Jan 31 01:04:39 2023	1675105479	0	590	590	319
Tue Jan 31 01:04:39 2023	1675105479	8	585	593	583
Tue Jan 31 01:04:39 2023	1675105479	0	596	596	505
Tue Jan 31 01:04:39 2023	1675105479	0	597	597	596
Tue Jan 31 01:04:35 2023	1675105475	0	597	598	597
Tue Jan 31 01:04:35 2023	1675105475	0	598	598	597
Tue Jan 31 01:04:36 2023	1675105476	0	599	599	598
Tue Jan 31 01:04:39 2023	1675105479	0	599	599	598
Tue Jan 31 01:04:33 2023	1675105473	2	597	599	533
Tue Jan 31 01:04:36 2023	1675105476	0	599	599	598
Tue Jan 31 01:04:40 2023	1675105480	0	599	599	599
Tue Jan 31 01:04:36 2023	1675105476	0	600	600	597
Tue Jan 31 01:04:36 2023	1675105476	0	600	601	599
Tue Jan 31 01:04:40 2023	1675105480	1	599	601	598
Tue Jan 31 01:04:38 2023	1675105478	3	598	601	597
Tue Jan 31 01:04:40 2023	1675105480	0	602	602	602
Tue Jan 31 01:04:38 2023	1675105478	2	600	603	599
Tue Jan 31 01:04:35 2023	1675105475	0	604	604	603
Tue Jan 31 01:04:39 2023	1675105479	0	605	605	602
Tue Jan 31 01:04:39 2023	1675105479	0	606	606	574
Tue Jan 31 01:04:35 2023	1675105475	0	607	607	594
Tue Jan 31 01:04:35 2023	1675105475	1	606	607	605
Tue Jan 31 01:04:36 2023	1675105476	0	608	608	607
Tue Jan 31 01:04:40 2023	1675105480	0	608	608	607
Tue Jan 31 01:04:40 2023	1675105480	3	607	610	605
Tue Jan 31 01:04:36 2023	1675105476	0	610	610	610
Tue Jan 31 01:04:38 2023	1675105478	3	607	610	606
Tue Jan 31 01:04:35 2023	1675105475	0	610	610	610
Tue Jan 31 01:04:40 2023	1675105480	0	611	611	610
Tue Jan 31 01:04:35 2023	1675105475	0	613	613	587
Tue Jan 31 01:04:35 2023	1675105475	1	613	614	570
Tue Jan 31 01:04:35 2023	1675105475	0	615	615	614
Tue Jan 31 01:04:40 2023	1675105480	0	615	615	605
Tue Jan 31 01:04:40 2023	1675105480	0	615	615	614
Tue Jan 31 01:04:35 2023	1675105475	0	617	617	615
Tue Jan 31 01:04:39 2023	1675105479	0	617	617	611
Tue Jan 31 01:04:40 2023	1675105480	0	618	618	618
Tue Jan 31 01:04:36 2023	1675105476	0	619	619	618
Tue Jan 31 01:04:36 2023	1675105476	0	619	619	619
Tue Jan 31 01:04:34 2023	1675105474	0	619	619	603
Tue Jan 31 01:04:35 2023	1675105475	0	620	620	620
Tue Jan 31 01:04:34 2023	1675105474	0	620	620	617
Tue Jan 31 01:04:39 2023	1675105479	0	620	621	620
Tue Jan 31 01:04:34 2023	1675105474	0	622	622	620
Tue Jan 31 01:04:40 2023	1675105480	0	622	622	621
Tue Jan 31 01:04:35 2023	1675105475	0	623	624	623
Tue Jan 31 01:04:40 2023	1675105480	0	624	624	624
Tue Jan 31 01:04:36 2023	1675105476	0	624	625	624
Tue Jan 31 01:04:39 2023	1675105479	0	625	625	477
Tue Jan 31 01:04:35 2023	1675105475	0	625	625	624
Tue Jan 31 01:04:34 2023	1675105474	0	626	626	614
Tue Jan 31 01:04:40 2023	1675105480	0	627	627	623
Tue Jan 31 01:04:39 2023	1675105479	0	627	627	597
Tue Jan 31 01:04:40 2023	1675105480	0	629	629	628
Tue Jan 31 01:04:36 2023	1675105476	0	631	631	630
Tue Jan 31 01:04:36 2023	1675105476	0	633	633	631
Tue Jan 31 01:04:39 2023	1675105479	0	634	634	517
Tue Jan 31 01:04:35 2023	1675105475	0	637	637	637
Tue Jan 31 01:04:39 2023	1675105479	0	639	639	637
Tue Jan 31 01:04:40 2023	1675105480	0	641	641	640
Tue Jan 31 01:04:36 2023	1675105476	0	647	647	646
Tue Jan 31 01:04:35 2023	1675105475	0	650	650	634
Tue Jan 31 01:04:38 2023	1675105478	0	651	651	649
Tue Jan 31 01:04:40 2023	1675105480	0	652	652	651
Tue Jan 31 01:04:35 2023	1675105475	0	655	655	617
Tue Jan 31 01:04:36 2023	1675105476	0	656	656	655
Tue Jan 31 01:04:35 2023	1675105475	0	657	657	639
Tue Jan 31 01:04:36 2023	1675105476	0	659	659	658
Tue Jan 31 01:04:36 2023	1675105476	0	659	660	659
Tue Jan 31 01:04:35 2023	1675105475	0	661	662	661
Tue Jan 31 01:04:36 2023	1675105476	0	662	662	661
Tue Jan 31 01:04:40 2023	1675105480	0	663	663	650
Tue Jan 31 01:04:33 2023	1675105473	1	662	664	582
Tue Jan 31 01:04:39 2023	1675105479	0	665	665	443
Tue Jan 31 01:04:34 2023	1675105474	0	667	667	656
Tue Jan 31 01:04:35 2023	1675105475	0	667	667	665
Tue Jan 31 01:04:34 2023	1675105474	0	669	669	668
Tue Jan 31 01:04:36 2023	1675105476	0	670	671	669
Tue Jan 31 01:04:39 2023	1675105479	0	672	672	671
Tue Jan 31 01:04:36 2023	1675105476	0	674	674	673
Tue Jan 31 01:04:35 2023	1675105475	0	675	675	674
Tue Jan 31 01:04:40 2023	1675105480	0	675	675	674
Tue Jan 31 01:04:34 2023	1675105474	0	680	680	679
Tue Jan 31 01:04:36 2023	1675105476	0	682	682	682
Tue Jan 31 01:04:35 2023	1675105475	0	683	684	682
Tue Jan 31 01:04:40 2023	1675105480	1	683	684	682
Tue Jan 31 01:04:40 2023	1675105480	0	685	685	685
Tue Jan 31 01:04:36 2023	1675105476	0	686	686	685
Tue Jan 31 01:04:36 2023	1675105476	0	692	692	692
Tue Jan 31 01:04:36 2023	1675105476	0	698	698	697
Tue Jan 31 01:04:34 2023	1675105474	0	700	700	688
Tue Jan 31 01:04:39 2023	1675105479	0	700	700	698
Tue Jan 31 01:04:36 2023	1675105476	0	702	702	701
Tue Jan 31 01:04:35 2023	1675105475	0	703	703	702
Tue Jan 31 01:04:39 2023	1675105479	0	707	707	620
Tue Jan 31 01:04:34 2023	1675105474	0	708	708	705
Tue Jan 31 01:04:35 2023	1675105475	0	711	711	711
Tue Jan 31 01:04:40 2023	1675105480	0	712	712	711
Tue Jan 31 01:04:35 2023	1675105475	0	719	719	718
Tue Jan 31 01:04:36 2023	1675105476	0	720	720	719
Tue Jan 31 01:04:35 2023	1675105475	0	724	724	710
Tue Jan 31 01:04:35 2023	1675105475	0	725	725	724
Tue Jan 31 01:04:39 2023	1675105479	0	727	727	707
Tue Jan 31 01:04:35 2023	1675105475	0	728	728	707
Tue Jan 31 01:04:35 2023	1675105475	0	729	729	728
Tue Jan 31 01:04:39 2023	1675105479	0	729	729	728
Tue Jan 31 01:04:35 2023	1675105475	0	729	729	727
Tue Jan 31 01:04:39 2023	1675105479	0	734	734	731
Tue Jan 31 01:04:40 2023	1675105480	0	737	737	737
Tue Jan 31 01:04:35 2023	1675105475	0	741	741	686
Tue Jan 31 01:04:36 2023	1675105476	1	741	741	740
Tue Jan 31 01:04:36 2023	1675105476	0	742	742	742
Tue Jan 31 01:04:36 2023	1675105476	0	742	743	742
Tue Jan 31 01:04:33 2023	1675105473	1	746	747	745
Tue Jan 31 01:04:34 2023	1675105474	0	747	747	724
Tue Jan 31 01:04:36 2023	1675105476	0	749	750	749
Tue Jan 31 01:04:36 2023	1675105476	0	751	751	751
Tue Jan 31 01:04:40 2023	1675105480	1	751	752	745
Tue Jan 31 01:04:40 2023	1675105480	0	753	753	752
Tue Jan 31 01:04:35 2023	1675105475	0	757	757	756
Tue Jan 31 01:04:40 2023	1675105480	0	758	758	755
Tue Jan 31 01:04:36 2023	1675105476	0	759	759	758
